trial_index,audio_filename,condition,position
1,AAAABBBB.wav,habituation,0
2,AAAABBBB.wav,habituation,0
3,AAAABBBB.wav,habituation,0
4,AAAABBBB.wav,habituation,0
5,AAAABBBB.wav,habituation,0
6,AAAABBBB.wav,habituation,0
7,AAAABBBB.wav,habituation,0
8,AAAABBBB.wav,habituation,0
9,AAAABBBB.wav,habituation,0
10,AAAABBBB.wav,habituation,0
46,AAAABABB.wav,violation,6
45,AAAABBBB.wav,standard,0
43,AAAAABBB.wav,violation,5
45,AAAABBBB.wav,standard,0
44,AAAABBBA.wav,violation,8
43,AAAAABBB.wav,violation,5
32,AAAABBAB.wav,violation,7
32,AAAABBAB.wav,violation,7
45,AAAABBBB.wav,standard,0
32,AAAABBAB.wav,violation,7
46,AAAABABB.wav,violation,6
44,AAAABBBA.wav,violation,8
44,AAAABBBA.wav,violation,8
45,AAAABBBB.wav,standard,0
45,AAAABBBB.wav,standard,0
32,AAAABBAB.wav,violation,7
46,AAAABABB.wav,violation,6
46,AAAABABB.wav,violation,6
32,AAAABBAB.wav,violation,7
45,AAAABBBB.wav,standard,0
43,AAAAABBB.wav,violation,5
32,AAAABBAB.wav,violation,7
45,AAAABBBB.wav,standard,0
44,AAAABBBA.wav,violation,8
45,AAAABBBB.wav,standard,0
44,AAAABBBA.wav,violation,8
45,AAAABBBB.wav,standard,0
43,AAAAABBB.wav,violation,5
45,AAAABBBB.wav,standard,0
43,AAAAABBB.wav,violation,5
45,AAAABBBB.wav,standard,0
46,AAAABABB.wav,violation,6
43,AAAAABBB.wav,violation,5
44,AAAABBBA.wav,violation,8
45,AAAABBBB.wav,standard,0
46,AAAABABB.wav,violation,6
